type_id	ref_term
531	Qatar
531	Rumanian
531	Russian
531	Sardinian
531	Serbian
531	Slovakian
531	Slovene
531	Sorbian
531	Spanish
531	Swedish
531	Syrian
531	Syrjanian
531	Tatar
531	Tunisian
531	Turkish
531	Ukrainian
531	Uzbek
531	Venezuelan
531	Vogul/Mansi
531	Wepsian
531	West Indies
531	Wotian
531	Yakut
531	Yemenite
532*	Bulgarian
532*	Greek
532*	Gypsy
532*	Hungarian
532*	Rumanian
532*	Syrjanian
533	Armenian
533	Cheremis/Mari
533	Chinese
533	Dutch
533	East African
533	Egyptian
533	English
533	Finnish
533	Flemish
533	French
533	Frisian
533	Georgian
533	German
533	Hungarian
533	Indian
533	Irish
533	Italian
533	Jewish
533	Jordanian
533	Karelian
533	Kurdish
533	Latvian
533	Lithuanian
533	Malagasy
533	Maltese
533	Moroccan
533	Namibian
533	Polish
533	Russian
533	Sudanese
533	Swedish
533	Turkish
533	US-American
533	Ukrainian
533	Yakut
535	Bosnian
535	Burmese
535	Chinese
535	Indian
535	Turkish
537	Abkhaz
537	Algerian
537	Armenian
537	Byelorussian
537	Chinese
537	Croatian
537	Danish
537	Dutch
537	Finnish
537	Georgian
537	Gypsy
537	Hungarian
537	Jewish
537	Kara-Kalpak
537	Karelian
537	Latvian
537	Lithuanian
537	Macedonian
537	Mordvinian
537	Norwegian
537	Oman
537	Ossetian
537	Rumanian
537	Russian
537	Saudi Arabian
537	Siberian
537	Slovakian
537	Swedish
537	Syrjanian
537	Turkish
537	Tuva
537	Ukrainian
537	Uzbek
540	Dutch
540	Finnish
540	Frisian
540	German
540	Swedish
545	Afghan
545	Algerian
545	Bulgarian
545	Buryat
545	Chinese
545	Dominican
545	Egyptian
545	Estonian
545	Faeroese
545	Finnish
545	Flemish
545	Greek
545	Indian
545	Iraqi
545	Irish
545	Italian
545	Jewish
545	Libyan
545	Mayan
545	Mexican
545	Mongolian
545	Ossetian
545	Polish
545	Sardinian
545	Slovakian
545	Spanish
545	Sudanese
545A	Finnish
545A	Greek
545A	Jewish
545A	Karelian
545A	Lappish
545A	Norwegian
545A	Swedish
545A	Turkish
545B	Adygea
545B	Algerian
545B	Argentine
545B	Basque
545B	Bolivian
545B	Bulgarian
545B	Buryat
545B	Chilean
545B	Chinese
545B	Danish
545B	Dominican
545B	East African
545B	Egyptian
545B	Finnish
545B	Flemish
545B	French
545B	Frisian
545B	Georgian
545B	German
545B	Greek
545B	Guinean
545B	Gypsy
545B	Hungarian
545B	Indian
545B	Iranian
545B	Irish
545B	Italian
545B	Karelian
545B	Kurdish
545B	Lappish
545B	Latvian
545B	Libyan
545B	Lithuanian
545B	Livonian
545B	Macedonian
545B	Maltese
545B	Mexican
545B	Mongolian
545B	Mordvinian
545B	Norwegian
545B	Portuguese
545B	Rumanian
545B	Russian
545B	Sardinian
545B	Slovakian
545B	Spanish
545B	Sudanese
545B	Syrjanian
545B	Tatar
545B	Turkish
545B	Ukrainian
545B	Venezuelan
545B	Vogul/Mansi
545B	West Indies
545B	Yakut
545A*	Dagestan
545A*	Danish
545A*	Greek
545A*	Iraqi
545A*	Italian
545A*	Jewish
545A*	Karelian
545A*	Libyan
545A*	Saudi Arabian
545A*	Turkish
545D*	Bulgarian
545D*	Greek
545D*	Gypsy
545D*	Hungarian
545D*	Italian
545D*	Jewish
545D*	Rumanian
545D*	Slovene
546	Abkhaz
546	Chinese
546	Indian
546	Italian
550	Algerian
550	Armenian
550	Austrian
550	Bulgarian
550	Burmese
550	Byelorussian
550	Catalan
550	Cheremis/Mari
550	Chilean
550	Chinese
550	Chuvash
550	Cuban
550	Czech
550	Danish
550	Dominican
550	Dutch
550	East African
550	Egyptian
550	Estonian
550	Finnish
550	Flemish
550	French
550	Frisian
550	Georgian
550	German
550	Greek
550	Gypsy
550	Hungarian
550	Indian
550	Indonesian
550	Iranian
550	Irish
550	Italian
550	Jewish
550	Karelian
550	Kuwaiti
550	Lappish
550	Latvian
550	Lithuanian
550	Livonian
550	Lydian
550	Macedonian
550	Maltese
550	Mayan
550	Mexican
550	Moroccan
550	Namibian
550	Norwegian
550	Oman
550	Ossetian
550	Pakistani
550	Polish
550	Portuguese
550	Puerto Rican
550	Rumanian
550	Russian
550	Sardinian
550	Saudi Arabian
550	Serbian
550	Slovakian
550	Slovene
550	Spanish
550	Sudanese
550	Swahili
550	Swedish
550	Syrian
550	Syrjanian
550	Tatar
550	Tunisian
550	Turkish
550	Tuva
550	US-American
550	Ukrainian
550	Uzbek
550	Yakut
551	Adygea
551	Algerian
551	Argentine
551	Armenian
551	Austrian
551	Cape Verdian
551	Catalan
551	Cheremis/Mari
551	Chilean
551	Chinese
551	Chuvash
551	Croatian
551	Czech
551	Danish
551	Dominican
551	East African
551	Egyptian
551	English
551	Estonian
551	Finnish
551	Flemish
551	French
551	Frisian
551	Georgian
551	German
551	Greek
551	Gypsy
551	Icelandic
551	Indian
551	Iranian
551	Iraqi
551	Irish
551	Italian
551	Japanese
551	Jewish
551	Karelian
551	Kuwaiti
551	Ladinian
551	Lappish
551	Latvian
551	Lebanese
551	Libyan
551	Lithuanian
551	Maltese
551	Mayan
551	Mexican
551	Moroccan
551	Oman
551	Palestinian
551	Panamanian
551	Polish
551	Portuguese
551	Puerto Rican
551	Qatar
551	Rumanian
551	Russian
551	Scottish
551	Slovakian
551	Slovene
551	Sorbian
551	Spanish
551	Sudanese
551	Swedish
551	Syrian
551	Tatar
551	Tunisian
551	Turkish
551	US-American
551	Ukrainian
551	Uruguayan
551	Uzbek
551	Welsh
551	West Indies
551	Yakut
551	Yemenite
552	Adygea
552	Armenian
552	Austrian
552	Bulgarian
552	Byelorussian
552	Cape Verdian
552	Catalan
552	Cheremis/Mari
552	Chinese
552	Chuvash
552	Croatian
552	Czech
552	Danish
552	Egyptian
552	Estonian
552	Filipino
552	Finnish
552	French
552	Georgian
552	German
552	Greek
552	Gypsy
552	Hungarian
552	Indian
552	Iranian
552	Iraqi
552	Irish
552	Italian
552	Japanese
552	Jewish
552	Karelian
552	Kurdish
552	Lappish
552	Latvian
552	Lithuanian
552	Moroccan
552	Norwegian
552	Oman
552	Ossetian
552	Polish
552	Portuguese
552	Rumanian
552	Russian
552	Serbian
552	Slovakian
552	Slovene
552	Spanish
552	Sudanese
552	Swedish
552	Syrian
552	Syrjanian
552	Tatar
552	Tunisian
552	Turkish
552	US-American
552	Ukrainian
552	Wepsian
552	West Indies
552	Yemenite
554	Adygea
554	Algerian
554	Angolan
554	Argentine
554	Armenian
554	Austrian
554	Bulgarian
554	Burmese
554	Byelorussian
554	Catalan
554	Central African
554	Cheremis/Mari
554	Chinese
554	Croatian
554	Cuban
554	Czech
554	Danish
554	East African
554	Egyptian
554	English
554	Estonian
554	Filipino
554	Finnish
554	Flemish
554	French
554	Georgian
554	German
554	Greek
554	Guinean
554	Gypsy
554	Hungarian
554	Indian
554	Indonesian
554	Iranian
554	Iraqi
554	Irish
554	Italian
554	Japanese
554	Jewish
554	Kalmyk
554	Karelian
554	Korean
554	Kurdish
554	Ladinian
554	Lappish
554	Latvian
554	Lebanese
554	Libyan
554	Lithuanian
554	Livonian
554	Malagasy
554	Maltese
554	Mayan
554	Mexican
554	Mongolian
554	Moroccan
554	Namibian
554	Ossetian
554	Pakistani
554	Palestinian
554	Polish
554	Portuguese
554	Rumanian
554	Russian
554	Sardinian
554	Saudi Arabian
554	Scottish
554	Slovakian
554	Slovene
554	Sorbian
554	Spanish
554	Sri Lankan
554	Sudanese
554	Swedish
554	Syrian
554	Syrjanian
554	Tadzhik
554	Turkish
554	Ukrainian
554	Wepsian
554	West Indies
554	Yakut
555	Austrian
555	Bolivian
555	Brazilian
555	Bulgarian
555	Byelorussian
555	Catalan
555	Cheremis/Mari
555	Chinese
555	Cuban
555	Czech
555	Dutch
555	Egyptian
555	English
555	Estonian
555	Finnish
555	Flemish
555	French
555	Frisian
555	German
555	Greek
555	Gypsy
555	Hungarian
555	Icelandic
555	Indian
555	Indonesian
555	Iraqi
555	Irish
555	Italian
555	Japanese
555	Jewish
555	Karelian
555	Korean
555	Kuwaiti
555	Lappish
555	Latvian
555	Libyan
555	Livonian
555	Lydian
555	Mordvinian
555	Namibian
555	Norwegian
555	Ossetian
555	Polish
555	Puerto Rican
555	Rumanian
555	Russian
555	Sardinian
555	Serbian
555	Slovakian
555	Slovene
555	Spanish
555	Swedish
555	Tunisian
555	Turkish
555	Ukrainian
555	Walloon
555	Wepsian
555	West Indies
555	Wotian
556F*	Austrian
556F*	French
556F*	German
556F*	Gypsy
556F*	Hungarian
556F*	Lithuanian
556F*	Rumanian
556F*	Serbian
556F*	Ukrainian
559	Austrian
559	Bolivian
559	Brazilian
559	Catalan
559	Cheremis/Mari
559	Croatian
559	Czech
559	Danish
559	East African
559	Egyptian
559	Estonian
559	Finnish
559	Flemish
559	French
559	German
559	Greek
559	Gypsy
559	Hungarian
559	Irish
559	Italian
559	Jewish
559	Karelian
559	Latvian
559	Lithuanian
559	Mexican
559	Mordvinian
559	North American Indian
559	Norwegian
559	Ossetian
559	Panamanian
559	Portuguese
559	Russian
559	Scottish
559	Spanish
559	Ukrainian
559	West Indies
559	Yakut
560	Abkhaz
560	Algerian
560	Aramaic
560	Argentine
560	Armenian
560	Bulgarian
560	Burmese
560	Buryat
560	Byelorussian
560	Cape Verdian
560	Catalan
560	Cheremis/Mari
560	Chilean
560	Chinese
560	Croatian
560	Czech
560	Danish
560	Dominican
560	East African
560	Ecuadorian
560	Egyptian
560	English
560	Finnish
560	Flemish
560	French
560	Frisian
560	Georgian
560	German
560	Greek
560	Guatemalan
560	Guinean
560	Gypsy
560	Hungarian
560	Indonesian
560	Iranian
560	Iraqi
560	Irish
560	Italian
560	Japanese
560	Jewish
560	Jordanian
560	Kalmyk
560	Karelian
560	Korean
560	Kuwaiti
560	Lappish
560	Latvian
560	Lithuanian
560	Livonian
560	Lydian
560	Malagasy
560	Mayan
560	Mexican
560	Mongolian
560	Mordvinian
560	Moroccan
560	Nepalese
560	Norwegian
560	Oman
560	Ossetian
560	Pakistani
560	Palestinian
560	Polish
560	Portuguese
560	Puerto Rican
560	Qatar
560	Rumanian
560	Russian
560	Saudi Arabian
560	Serbian
560	Slovakian
560	Spanish
560	Sri Lankan
560	Sudanese
560	Swedish
560	Syrian
560	Syrjanian
560	Tadzhik
560	Tanzanian
560	Tatar
560	Turkish
560	Ukrainian
560	Venezuelan
560	Wepsian
560	West Indies
560	Yakut
560	Yemenite
561	Albanian
561	Algerian
561	Armenian
561	Cape Verdian
561	Catalan
561	Cheremis/Mari
561	Chilean
561	Chinese
561	Croatian
561	Czech
561	Danish
561	Dutch
561	Estonian
561	Filipino
561	Finnish
561	Flemish
561	French
561	Georgian
561	German
561	Greek
561	Gypsy
561	Hungarian
561	Indian
561	Iraqi
561	Irish
561	Italian
561	Jewish
561	Kalmyk
561	Karelian
561	Ladinian
561	Lappish
561	Latvian
561	Lithuanian
561	Maltese
561	Moroccan
561	Norwegian
561	Ossetian
561	Persian Gulf
561	Polish
561	Qatar
561	Rumanian
561	Russian
561	Sardinian
561	Slovakian
561	Slovene
561	Spanish
561	Sri Lankan
561	Swedish
561	Syrian
561	Tunisian
561	Turkish
561	Ukrainian
561	West Indies
562	Austrian
562	Bosnian
562	Bulgarian
562	Chuvash
562	Czech
562	Danish
562	Estonian
562	Finnish
562	Flemish
562	French
562	Frisian
562	German
562	Greek
562	Gypsy
562	Hungarian
562	Indian
562	Irish
562	Italian
562	Japanese
562	Jewish
562	Karelian
562	Ladinian
562	Latvian
562	Macedonian
562	Norwegian
562	Polish
562	Russian
562	Sardinian
562	Slovakian
562	Slovene
562	Sri Lankan
562	Sudanese
562	Swedish
562	Turkish
562	US-American
562	Ukrainian
562	Wepsian
563	Adygea
563	Afghan
563	Algerian
563	Armenian
563	Austrian
563	Basque
563	Benin
563	Bolivian
563	Brazilian
563	Bulgarian
563	Byelorussian
563	Cameroon
563	Cape Verdian
563	Catalan
563	Cheremis/Mari
563	Chilean
563	Chinese
563	Chuvash
563	Congolese
563	Croatian
563	Cuban
563	Czech
563	Danish
563	Dominican
563	Dutch
563	East African
563	Egyptian
563	Estonian
563	Faeroese
563	Filipino
563	Finnish
563	Flemish
563	French
563	Frisian
563	Georgian
563	German
563	Greek
563	Guatemalan
563	Guinean
563	Gypsy
563	Hungarian
563	Icelandic
563	Indian
563	Indonesian
563	Iranian
563	Iraqi
563	Irish
563	Italian
563	Japanese
563	Jewish
563	Jordanian
563	Kalmyk
563	Karelian
563	Ladinian
563	Lappish
563	Latvian
563	Lithuanian
563	Livonian
563	Malagasy
563	Mexican
563	Mongolian
563	Mordvinian
563	Moroccan
563	Namibian
563	Nepalese
563	North American Indian
563	Norwegian
563	Pakistani
563	Palestinian
563	Polish
563	Portuguese
563	Puerto Rican
563	Qatar
563	Rumanian
563	Russian
563	Slovakian
563	Slovene
563	South African
563	Spanish
563	Sri Lankan
563	Sudanese
563	Swedish
563	Swiss
563	Syrian
563	Syrjanian
563	Tatar
563	Thai
563	Tunisian
563	Turkish
563	Ukrainian
563	Vogul/Mansi
563	Walloon
563	Wepsian
563	West Indies
563	Yakut
563	Yemenite
564	Buryat
564	Byelorussian
564	Catalan
564	Cheremis/Mari
564	Croatian
564	Czech
564	Dominican
564	Egyptian
564	Estonian
564	Finnish
564	Flemish
564	French
564	Frisian
564	Georgian
564	German
564	Indian
564	Irish
564	Italian
564	Jewish
564	Kalmyk
564	Karelian
564	Lappish
564	Latvian
564	Lithuanian
564	Livonian
564	Lydian
564	Macedonian
564	Mongolian
564	Mordvinian
564	Moroccan
564	Nepalese
564	Ossetian
564	Polish
564	Puerto Rican
564	Russian
564	Spanish
564	Swedish
564	Syrjanian
564	Tatar
564	Tunisian
564	Udmurt
564	Ukrainian
564	Vogul/Mansi
564	Wepsian
564	Yakut
564	Yemenite
565	Austrian
565	Bulgarian
565	Catalan
565	Chinese
565	Congolese
565	Czech
565	Danish
565	Dutch
565	Egyptian
565	Estonian
565	Faeroese
565	Finnish
565	French
565	Frisian
565	German
565	Greek
565	Hungarian
565	Indian
565	Irish
565	Japanese
565	Jewish
565	Karelian
565	Korean
565	Lappish
565	Latvian
565	Lithuanian
565	Livonian
565	Macedonian
565	Maltese
565	Moroccan
565	Norwegian
565	Polish
565	Portuguese
565	Russian
565	Scottish
565	Slovakian
565	Slovene
565	South American
565	Spanish
565	Swedish
565	Syrian
565	Ukrainian
565	West Indies
565	Yakut
566	Algerian
566	Argentine
566	Armenian
566	Austrian
566	Basque
566	Bulgarian
566	Buryat
566	Byelorussian
566	Cape Verdian
566	Catalan
566	Cheremis/Mari
566	Chilean
566	Chinese
566	Colombian
566	Czech
566	Danish
566	Dutch
566	Egyptian
566	English
566	Estonian
566	Finnish
566	Flemish
566	French
566	Frisian
566	Georgian
566	German
566	Greek
566	Guatemalan
566	Gypsy
566	Hungarian
566	Icelandic
566	Indian
566	Indonesian
566	Irish
566	Italian
566	Jewish
566	Lappish
566	Latvian
566	Lithuanian
566	Livonian
566	Mexican
566	Mongolian
566	Moroccan
566	Norwegian
566	Oman
566	Palestinian
566	Persian Gulf
566	Polish
566	Portuguese
566	Puerto Rican
566	Qatar
566	Rumanian
566	Russian
566	Slovene
566	Sorbian
566	Spanish
566	Swedish
566	Ukrainian
566	Vietnamese
566	Wepsian
566	West Indies
566	Yakut
566	Yemenite
567	Adygea
567	Aramaic
567	Armenian
567	Austrian
567	Bulgarian
567	Burmese
567	Buryat
567	Byelorussian
567	Catalan
567	Cheremis/Mari
567	Chinese
567	Croatian
567	Czech
567	Dutch
567	East African
567	Egyptian
567	Estonian
567	Finnish
567	Flemish
567	French
567	Georgian
567	German
567	Greek
567	Gypsy
567	Hungarian
567	Indian
567	Indonesian
567	Iranian
567	Irish
567	Italian
567	Japanese
567	Jewish
567	Jordanian
567	Karelian
567	Kurdish
567	Ladinian
567	Lappish
567	Latvian
567	Lithuanian
567	Livonian
567	Macedonian
567	Mongolian
567	Mordvinian
567	Moroccan
567	Namibian
567	Norwegian
567	Pakistani
567	Palestinian
567	Polish
567	Portuguese
567	Puerto Rican
567	Rumanian
567	Russian
567	Serbian
567	Slovakian
567	Slovene
567	Spanish
567	Sri Lankan
567	Swedish
567	Tatar
567	Turkish
567	US-American
567	Ukrainian
567	Wepsian
567	West Indies
567	Wotian
567	Yakut
567A	Abkhaz
567A	Algerian
567A	Armenian
567A	Bulgarian
567A	Burmese
567A	Buryat
567A	Cheremis/Mari
567A	Chinese
567A	Croatian
567A	Egyptian
567A	German
567A	Greek
567A	Gypsy
567A	Hungarian
567A	Indian
567A	Indonesian
567A	Iranian
567A	Iraqi
567A	Italian
567A	Jewish
567A	Kalmyk
567A	Karelian
567A	Kuwaiti
567A	Macedonian
567A	Mongolian
567A	Moroccan
567A	Oman
567A	Palestinian
567A	Persian Gulf
567A	Qatar
567A	Rumanian
567A	Serbian
567A	Spanish
567A	Sudanese
567A	Tatar
567A	Tuva
567A	Uzbek
567A	Yemenite
569	Austrian
569	Bulgarian
569	Burmese
569	Byelorussian
569	Catalan
569	Czech
569	Danish
569	Dominican
569	Egyptian
569	Estonian
569	Finnish
569	Flemish
569	French
569	Georgian
569	German
569	Greek
569	Gypsy
569	Hungarian
569	Indian
569	Indonesian
569	Irish
569	Italian
569	Kalmyk
569	Ladinian
569	Latvian
569	Lithuanian
569	Mayan
569	Norwegian
569	Portuguese
569	Puerto Rican
569	Russian
569	Scottish
569	Serbian
569	Slovene
569	Spanish
569	Swedish
569	Syrjanian
569	Turkish
569	US-American
569	Vogul/Mansi
569	West Indies
570	Argentine
570	Austrian
570	Brazilian
570	Bulgarian
570	Byelorussian
570	Cape Verdian
570	Catalan
570	Cheremis/Mari
570	Chilean
570	Chinese
570	Cuban
570	Czech
570	Danish
570	Estonian
570	Finnish
570	Flemish
570	French
570	Frisian
570	Georgian
570	German
570	Greek
570	Guatemalan
570	Gypsy
570	Hungarian
570	Irish
570	Italian
570	Jewish
570	Karelian
570	Lappish
570	Latvian
570	Lithuanian
570	Livonian
570	Mexican
570	Norwegian
570	Ossetian
570	Palestinian
570	Polish
570	Portuguese
570	Puerto Rican
570	Russian
570	Scottish
570	Siberian
570	Slovakian
570	Slovene
570	Sorbian
570	Spanish
570	Swedish
570	Swiss
570	Turkish
570	US-American
570	Ukrainian
570	West Indies
570A	Algerian
570A	Austrian
570A	Bulgarian
570A	Egyptian
570A	Greek
570A	Gypsy
570A	Iraqi
570A	Jewish
570A	Moroccan
570A	Palestinian
570A	Syrian
570A	Turkish
570A	Yemenite
570*	Austrian
570*	Danish
570*	English
570*	German
570*	Hungarian
570*	Italian
570*	Norwegian
570*	Polish
571	African American
571	Austrian
571	Burmese
571	Byelorussian
571	Cheremis/Mari
571	Chinese
571	Chuvash
571	Croatian
571	Cuban
571	Czech
571	Danish
571	Dutch
571	Egyptian
571	English
571	Estonian
571	Faeroese
571	Finnish
571	Flemish
571	French
571	Frisian
571	German
571	Greek
571	Guatemalan
571	Gypsy
571	Hungarian
571	Icelandic
571	Indian
571	Iranian
571	Irish
571	Italian
571	Japanese
571	Jewish
571	Karelian
571	Ladinian
571	Lappish
571	Latvian
571	Lithuanian
571	North American Indian
571	Norwegian
571	Panamanian
571	Polish
571	Rumanian
571	Russian
571	Sardinian
571	Serbian
571	Siberian
571	Slovakian
571	Spanish
571	Sudanese
571	Swedish
571	Tatar
571	Turkish
571	Ukrainian
571	West Indies
571	Yakut
571B	Bulgarian
571B	Buryat
571B	Central African
571B	Cheremis/Mari
571B	Czech
571B	Danish
571B	Dutch
571B	English
571B	Faeroese
571B	Finnish
571B	Flemish
571B	French
571B	German
571B	Greek
571B	Hungarian
571B	Indian
571B	Jewish
571B	Kalmyk
571B	Karelian
571B	Latvian
571B	Portuguese
571B	Puerto Rican
571B	Russian
571B	Serbian
571B	Slovakian
571B	Spanish
571B	Swedish
571B	Ukrainian
571C	Catalan
571C	Chilean
571C	Chinese
571C	Finnish
571C	French
571C	German
571C	Italian
571C	Jewish
571C	Maltese
571C	Portuguese
571C	Spanish
571C	Turkish
571C	West Indies
572*	Estonian
572*	Finnish
572*	Georgian
572*	Greek
572*	Latvian
572*	Lithuanian
572*	Swedish
575	Armenian
575	Austrian
575	Azerbaijan
575	Bulgarian
575	Buryat
575	Cheremis/Mari
575	Chinese
575	Czech
575	Danish
575	Estonian
575	Finnish
575	Flemish
575	Frisian
575	Georgian
575	German
575	Greek
575	Gypsy
575	Hungarian
575	Icelandic
575	Italian
575	Jewish
575	Kara-Kalpak
575	Latvian
575	Lithuanian
575	Macedonian
575	Mexican
575	Mongolian
575	Moroccan
575	Ossetian
575	Pakistani
