A521.	Culture hero as dupe or trickster.
K371.1.	Trickster throws fish off the wagon.
K341.2.2.	Thief shams sickness and steals. India: *Thompson-Balys; Africa (Fang): Tessman 41.
K341.2.2.1.	Man feigns sickness in order to go back to steal hidden gold. (Cf.
K325.	) Chinese: Graham.
K341.3.	Thief distracts attention by apparently hanging (stabbing) him- self. *Type 1525D; *BP III 391 n. 1; Pauli (ed. Bolte) No. 850; Lithuanian: Balys Index No. 1525H*; Russian: Andrejev No. 1525CI*; Spanish: Boggs FFC XC 129 No. 1525A.
K341.4.	Thief persuades owner of goods to dive for treasure. Meantime robs him. India: Thompson-Balys; Africa (Mpongwe): Nassau 18ff. No. 2; West Indies: Flowers 504.
J1791.11.	Diving for reflected fruit. Meantime rascal steals the fruit itself.
K341.4.1.	Owner persuaded to climb tree while goods are stolen. India: Thompson-Balys.
K341.4.1.1.	Owner of horse climbs tree after thief, who drops down and rides off on owner's horse. India: *Thompson-Balys.
K341.5.	Owner enticed to chase game while goods are stolen. Spanish: Espinosa Jr. No. 8; India: *Thompson-Balys; Japanese: Ikeda.
K341.5.1.	Theft of horses (cattle) by letting loose a rabbit so that drivers join in the chase. *Type 1525A; BP III 379ff.
K341.5.2.	Partridge pretending to be wounded entices woman from food while jackal eats it. India: *Thompson-Balys.
K341.6.	Shoes dropped to distract owner's attention. The thief drops two shoes in different places and steals a ram while the shepherd goes after the shoes. *Type 1525D; *BP III 390 n. 2; Missouri French: Carrière; India: *Thompson-Balys; American Negro (Georgia): Harris Friends 160 No. 22; Andros Islands, Bahamas: Parsons MAFLS XIII 11 No. 9; Antigua, British West Indies: Johnson JAFL XXXIV 74 No. 33; Cape Verde Islands: Parsons MAFLS XV (1) 86 No. 28.
K341.7.	Animal's cry imitated to distract owner's attention from his goods. Meantime rascal steals an animal. Type 1525D; *BP III 391 n. 2.
K1810.	Deception by disguise.
K341.7.0.1.	Baby's cry imitated to distract owner's attention from his goods. Japanese: Ikeda. 18*   ## p. 276 (#280) ############################################  276 Motif-Index of Folk-Literature
K341.7.1.	Cattle let loose so as to distract owner's attention from his goods. *Gering Islendzk Æventyri (Halle, 1883) II 210ff.
K306.1.	The stolen and restolen ham.
K341.7.2.	Cat made to mew so as to distract owner's attention from his goods. India: Thompson-Balys.
K341.7.3.	Golden deer sent to entice girl's guardians away, so she can be abducted. India: Thompson-Balys.
K341.8.	Thief pretends to show how horse can be stolen; rides it off. *Type 1525B; U.S.: Baughman; Japanese: Ikeda.
K341.8.1.	Trickster pretends to ride home for tools to perform tricks. Rides away on horse. Lithuanian: Balys Index No. 1532*; Estonian: Aarne FFC XXV No. 1528*; Rumanian: Schullerus FFC LXXVIII No. 1332*.
K341.8.2.	Thief pretends to horse dealer that he wishes to buy a horse. Dealer allows him to climb on horse to see how he rides; thief runs off with horse. India: Thompson-Balys.
K341.8.3.	Thief shows knife-maker use of purse-cutting knife: cuts his purse and robs him. Nouvelles Récréations No. 81.
K341.8.4.	King loses signet ring while endeavoring to learn from a thief the art of stealing. India: Thompson-Balys.
K341.9.	Thief tells his pursuer that the thief has gone to heaven by way of a tree. While the man lies on the ground and looks up, the thief steals his horse. *Type 1540; **Aarne FFC XXII 3-109, especially 93ff.
K341.9.1.	Thief persuades owner to take his place so he can go and catch thief: really steals owner's horse. India: Thompson-Balys.
K341.10.	Trickster bribes guards to start a fight. While the master goes to investigate, the trickster enters his bed with his wife. Spanish: Boggs FFC XC 129 No. 1525.
J1675.1.1.	King's attention attracted by fighting when it cannot be otherwise gained.
K477.	Attention secured by trickery.
K341.11.	Owner's attention distracted by man fishing in street. Mean- while the man's confederates rob the dupe. *Type 1525C.
K341.11.1.	Guard (owner) sent to see a cat which fishes for her master. Goods stolen in his absence. Italian Novella: Rotunda.
K486.	The double-cheating miller.
K341.12.	Trickster falsely announces marriage celebration and distracts owner's attention. Africa (Kaffir): Theal 109.
K341.13.	Tailor throws piece of cloth out of the window. The stingy woman has the tailor come to her house to cut cloth. He throws a piece out of the window, "the devil's share". While the woman has gone after it he cuts off a piece for himself. Type 1567***.
W152.	Stinginess.
K341.13.1.	Master thief pretends to throw needle and thread in anger at his son. But it contains stolen cloth. India: Thompson-Balys.
K341.14.	Thief steals belongings of his wife's paramour while the latter is calling on her. Italian Novella: Rotunda.
K306.3.	Man is robbed of a gold chain while with prostitute.
T230.	Faithlessness in marriage.   ## p. 277 (#281) ############################################  K. Deceptions 277
K341.15.	One thief distracts attention of owner while other steals. India: Thompson-Balys.
K341.15.1.	Thief steals pastries while confederate makes a purchase. Italian Novella: Rotunda.
K341.16.	Stone thrown to attract attention of shark guardians. Man then slips in cave and steals lobsters. Hawaii: Beckwith Myth 443.
K341.17.	Trickster entices children to dance and steals their food. India: Thompson-Balys.
K341.17.1.	Thieves ask nurse maid to dance while they steal prince. French Canadian: Sister Marie Ursule.
K341.18.	Helpful animal amuses princess with tricks and secures key to treasury. Africa (Nubia): Basset Contes populaires d'Afrique 133ff. No. 52, (Swahili): Steere 13ff.
K341.19.	Trickster poses as entertainer: steals meat while host assembles friends. Africa (Cameroon): Lederbogen 80.
K341.20.	The story about theft. One thief steals, the other relates the situation, in the form of a tale, to the gentleman who is being robbed. Lithuanian: Balys Index No. 1525J*; Russian: Andrejev 1525II*; India: *Thompson-Balys.
K341.21.	The dance of the thief. While singing and dancing in the far- mer's house, the thief gives hints to his friend in the loft, how to steal the bacon. Lithuanian: Balys Index No. 1629*; Russian: An- drejev No. 1525 II*.
K341.22.	The supposed magic spell. The thief orders the farmer to crawl into a tub and to sit there quietly and not look about, while he makes a magic spell (cure him of childlessness). Meanwhile, he steals all the farmer's property. Lithuanian: Balys Index No. 1629*; Italian Novella: Rotunda (
K341.	16); India: Thompson-Balys.
K341.23.	Fire set in order to distract attention. India: Thompson-Balys; Africa (Duala): Lederbogen JAS IV 65.
K341.24.	Man stands on pillory to attract attention. Confederate picks pockets of men who come to jeer. England: Baughman.
K341.25.	Fox drops goldsmith's child to get him away from gold bench he is working on and thus steal gold. India: Thompson-Balys.
K341.26.	Partridge plays hide-and-seek with girls while fox eats the curds they are taking to market. India: Thompson-Balys.
K341.27.	Trickster starts argument and steals from arguers. Lithuanian: Balys Index No. 2425*; India: *Thompson-Balys.
K341.28.	Miser enticed from his money by report of "money tree". India: Thompson-Balys.
K341.29.	Man lures fox-husband of girl away by means of cock-decoy and runs away with the girl. India: Thompson-Balys.
K1300.	Seduction.
K342.	Thief as umpire in contest. Three men are quarreling over the possession of a rescued girl. The umpire will give her to the one   ## p. 278 (#282) ############################################  278 Motif-Index of Folk-Literature who soonest returns with the arrow he shoots. While they run, he takes the girl. Chauvin V 91 No. 196, 212 No. 121; India: Thompson-Balys.
D832.	Magic object acquired by acting as umpire for fighting_heirs. When hero gets hold of object he refuses to return it.
K452.	Unjust umpire misappropriates disputed goods.
K1227.11.	Girl as umpire in suitor test escapes.
K2127.1.	Desiring woman they quarrel over, man accuses group of men of having abducted his wife.
K343.	Thief advises owner to go away; meantime steals the goods. Africa (Gold Coast): Barker and Sinclair 69 No. 10.
T257.10.	Trickster sends jealous wife after husband: steals food.
K343.0.1.	Innkeeper deceived into going under the floor of the granary; meantime robbed. Type 967**.
K343.1.	Owner sent on errand and goods stolen. Louisiana Creole: Fortier MAFLS II 110; India: *Thompson-Balys; Africa (Fjort): Dennett 77 No. 17; American Negro (Georgia): Harris Friends 77 No. 1, Nights 241 No. 41; Jamaica: Beckwith MAFLS XVII 251 No. 29, 255 No. 36; Cape Verde Islands: Parsons MAFLS XV (1) 97; West Indies: Flowers 505.
K343.1.1.	Bread dropped in mud; messenger returns for more. A youth poses as a rich man's servant and gets a sack of bread from a baker. The baker boy is to go along and collect. The rascal drops two loaves in the mud and sends the boy back for fresh ones. Meantime he runs off with the rest of the bread. *Pauli (ed. Bolte) No. 651.
K343.1.2.	Theft by reporting relative's sickness. Woman falsely told that her father is wounded leaves her water pot with jackal. India: Thompson-Balys.
K343.2.	Thief advises that slaughtered meat be hung up over night. Meantime he steals it. Africa (Zulu): Callaway 6; American Negro (Georgia): Harris Nights 123 No. 23.
K343.2.1.	The stingy parson and the slaughtered pig. The stingy parson does not want to give any one a part of his pig, which he has just slaughtered. The sexton advises him to hang the pig up in the garden over night so as to make everyone think that it has been stolen. The sexton steals it himself. *Type 1792; *Pauli (ed. Bolte) No. 790; Lee Decameron 257f.; Taylor MPh XV 226.
W152.	Stinginess.
X410.	Jokes on parsons.
K343.2.2.	Thief advises that new cloth be hung in the open overnight. Steals it while owner sleeps. Pierre Faifeu No. 21.
K343.3.	Companion sent away so that rascal may steal common food supply. India: Thompson-Balys; Africa (Cameroon): Gantenbein 70; American Negro (Georgia): Harris Nights 128 No. 24, 230 No. 39, 280 No. 47, Work JAFL XXXII 403, (Virginia): Smiley JAFL XXXII 368, (South Carolina): Parsons JAFL XXXIV 8, MAFLS XVI 31f.; Cape Verde Islands: Parsons MAFLS XV (1) 109 No. 38.
K372.	Playing godfather. By pretending that he has been invited to be godfather, the trickster makes an opportunity to steal the provisions stored by him and the dupe for the winter.
K404.1.	Tails in ground.
K343.4.	Monkeys lure tortoise into a tree and carry away his load of salt. India: Thompson-Balys.
K343.5.	Cheat induces dupe to go get food reported found and steals clothes as soon as they are left behind. India: Thompson-Balys.   ## p. 279 (#283) ############################################  K. Deceptions 279
K344.	Owner persuaded that his goods are spoiled. (Cf.
K355.	) Bødker Exempler 292 No. 50; American Negro (Georgia): Harris Nights 123 No. 23.
K344.1.	Trickster gives a woman a knife to cut him a slice of white bread. He gets the whole loaf when he says that he has just cut a dog with the same knife. Type 1578*.
K344.1.1.	The polluted fish. Servant places his one fish with Brahmin's entire catch; receives all since Brahmin considers all polluted. India: *Thompson-Balys.
J2184.	The polluted clothes.
K344.1.2.	The "spoiled" anchovies. Servant eats all of master's anchovies. When master asks for some, the servant brings in a covered dish, and tells him that the fish smell very bad. The master tells the servant to throw them away. Spanish: Childers.
K344.1.3.	Trickster cuts up partridges with his knife. He is given all of them when he tells his companions that he is an executioner. Spanish: Childers.
K344.1.4.	Trickster puts filth in food. May take it all. India: Thompson- Balys.
K344.2.	Spoiling the rice-field with dung. Dupe persuaded that the dung has spoiled the field. He gives the field to the trickster. Indone- sia: Coster-Wijsman 25 No. 2.
J2300.	Gullible fools.
K344.3.	Son-in-law steals father-in-law's pants by making latter believe he has dirtied them. Chinese: Graham.
K345.	Sympathetic helper robbed.
K345.1.	Sympathetic helper sent for remedy and robbed. Africa (Benga): Nassau 86 No. 4, (Thonga): Junod 221, (Ila, Rhodesia): Smith and Dale II 386 No. 12.
K345.2.	Thief sent into well by trickster. A weeping boy tells a passing thief that he has lost a silver cup in a well. The thief takes off his clothes and goes after the cup, intending to keep it. He finds nothing. When he comes up, his clothes have been stolen. Hdwb. d. Märchens I 346a n. 126; BP III 392f.; Wienert FFC LVI 84 (ET 502), 106 (ST 183); India: *Thompson-Balys.
K341.	Owner's interest distracted while goods are stolen.
K345.3.	Dupe left to care for child while his goods are stolen. India: Thompson-Balys.
K345.4.	Antelope sends leopard for fire, eats game while leopard is gone. Africa (Kiyansi): Van Whig Biblioteca Africana IV 52.
K346.	Thief trusted to guard goods. Bødker Exempler 279 No. 21; Spanish Exempla: Keller; India: Thompson-Balys; Africa (Wute): Sieber 191; West Indies: Flowers 505.
K346.1.	Thief guards his pursuer's horse while the latter follows a false trail. Steals the horse. *Type 1540; **Aarne FFC XXII 3-109; *BP II 440; Berber: Basset Contes Berbères (Paris, 1887) I 114; India: Thompson-Balys.
K346.1.1.	King persuaded to change clothes with thief disguised as old woman. Thief rides king's horse away. India: Thompson-Balys.   ## p. 280 (#284) ############################################  280 Motif-Index of Folk-Literature
K346.2.	Herdsman slaughters animals entrusted to him. India: Thomp- son-Balys.
K934.	Fox as shepherd.
K346.3.	Woman persuaded to go after her forgotten comb. Goods stolen by guard. India: Thompson-Balys.
K346.4.	Thief trusted to guard shawls during prayers. Steals them. India: Thompson-Balys.
K346.5.	Cloak as surety that owner will return. Thief runs away with it. India: Thompson-Balys.
K346.6.	Thief takes mistress's ornaments across river on pretense of keeping them safe, and then deserts her. Buddhist myth: Malala- sekera I 884.
K347.	Cozening. Trickster's claim of relationship causes owner to relax vigilance. Goods stolen. Type 314*; Italian Novella: *Rotunda; India: *Thompson-Balys.
K601.	Escape by posing as member of murderer's family or tribe.
