type_id,ref_term,category,subcategory,confidence,resolution_method,geographic_region,manual_hints
1365B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1365B,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1365B,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1365B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1365C,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1365C,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1365C,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1365C,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1365E,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
1365E,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1365E,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1365E,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1366*,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1366*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1367,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1367*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
137,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
137,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1370,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1370,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1370,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1372,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1372,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1372,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1372,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1372*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1373,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1373,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1373,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
1373,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1373A,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
1373A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1373A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1373A,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1374*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1375,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1375,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1375,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1375,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1375,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1377,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1377,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1377,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1377,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1378,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1379,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1379,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
1379*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1379*,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1379**,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1379**,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1380,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1380,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1380,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1380,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1380,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1380,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
1380,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1380,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1380,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1380**,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1380**,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1380**,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1380**,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1380**,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1381,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1381,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1381,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1381,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1381,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1381,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1381,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1381,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1381,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1381,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
1381A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1381A,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1381B,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1381B,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1381C,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1381C,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1381C,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
1381C,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1381D,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1381D,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1381D,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1381D,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1381D,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1381E,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1381E,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1381E,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1381F*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1382,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1382,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1383,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1383,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1383,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1383,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1383,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1384,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
1384,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
1384,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1384,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1384,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1384,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1384,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1384,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1384,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1384,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1384,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1384,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
1385,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1385,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1385,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1385*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1386,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1386,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1386,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1386,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1386,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1387,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
1387,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1387,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1387,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1387,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1387,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1387,Udmurt,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Udmurtia,
1389*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1389*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1390*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1391,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
1394,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1405,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1405,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1405,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1406,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1406,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1406,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1406,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1407,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1407A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1407A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1407A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1407B,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1408,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
1408,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1408,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
1408,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1408,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1408,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1408,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1408,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1408,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1408,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
1408,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1408,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1408B,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1408C,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1415,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1415,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1415,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1415,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1415,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1415,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1415,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1415,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1415,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1415,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
1416,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1416,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1416,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1416,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1416,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1416,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1416,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1417,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1419,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
1419,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1419A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1419B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1419B,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1419B,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1419B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1419C,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1419D,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1419D,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
1419E,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1419E,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1419F,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1419G,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1420A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1420B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1420B,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1420G,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1422,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1423,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1423,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1423,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1424,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1424,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
1424,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1425,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1425,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1429*,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1429*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1430,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1430,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1430,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1430,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1430,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
1430,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1430,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1430,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1430A,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
1431,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1431,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1431,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1437,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1437,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1437,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
1441*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1441*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1441*,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1441*,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1441*,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1441*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1441B*,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1443*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1446,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1446,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1446,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1447,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1448*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1449*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1449*,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1450,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1450,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1450,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1450,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
1450,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1450,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1451,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1451,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1452,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1452,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1453,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1453,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1453,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1453,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
1453**,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1453**,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1453**,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1453**,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1453**,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1455,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1456,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1456,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1456,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1456,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
1457,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
1457,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
1457,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1457,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
1457,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
1457,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
1457,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
1457*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1458,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
1458,Irish,geographic,country,0.95,demonym_lookup,Ireland,
1458,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
1459*,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
