type_id,ref_term,category,subcategory,confidence
1368**,Hungarian,linguistic,language,0.9
1368**,Jewish,religious,religion,0.9
1368**,Lebanese,unknown,unclassified,0.1
1368**,Palestinian,unknown,unclassified,0.1
1369,Austrian,geographic,country,0.9
1369,Azerbaijan,geographic,country,0.9
1369,German,linguistic,language,0.9
1369,Hungarian,linguistic,language,0.9
1369,Italian,linguistic,language,0.9
1369,Jewish,religious,religion,0.9
1369,Rumanian,unknown,unclassified,0.1
136A*,Brazilian,geographic,country,0.9
136A*,Egyptian,geographic,country,0.9
136A*,Eritrean,unknown,unclassified,0.1
136A*,Estonian,geographic,country,0.9
136A*,Iraqi,geographic,country,0.9
136A*,Jordanian,geographic,country,0.9
136A*,Kuwaiti,unknown,unclassified,0.1
136A*,Latvian,geographic,country,0.9
136A*,Lithuanian,geographic,country,0.9
136A*,Moroccan,unknown,unclassified,0.1
136A*,Oman,unknown,unclassified,0.1
136A*,Palestinian,unknown,unclassified,0.1
136A*,Persian Gulf,linguistic,language,0.9
136A*,Qatar,unknown,unclassified,0.1
136A*,Sudanese,geographic,country,0.9
136A*,Syrian,geographic,country,0.9
136A*,Tuva,unknown,unclassified,0.1
137,Frisian,unknown,unclassified,0.1
137,German,linguistic,language,0.9
137,Hungarian,linguistic,language,0.9
137,Latvian,geographic,country,0.9
137,Lithuanian,geographic,country,0.9
137,Rumanian,unknown,unclassified,0.1
137,Slovakian,geographic,country,0.9
137,Ukrainian,unknown,unclassified,0.1
1370,Bulgarian,geographic,country,0.9
1370,Byelorussian,geographic,country,0.9
1370,Catalan,unknown,unclassified,0.1
1370,Chilean,geographic,country,0.9
1370,Croatian,geographic,country,0.9
1370,Czech,geographic,country,0.9
1370,Danish,linguistic,language,0.9
1370,Estonian,geographic,country,0.9
1370,Finnish,linguistic,language,0.9
1370,Georgian,geographic,country,0.9
1370,German,linguistic,language,0.9
1370,Greek,linguistic,language,0.9
1370,Gypsy,ethnic_tribal,group,0.7
1370,Hungarian,linguistic,language,0.9
1370,Indian,geographic,country,0.9
1370,Italian,linguistic,language,0.9
1370,Karelian,unknown,unclassified,0.1
1370,Latvian,geographic,country,0.9
1370,Lithuanian,geographic,country,0.9
1370,Macedonian,unknown,unclassified,0.1
1370,Palestinian,unknown,unclassified,0.1
1370,Polish,linguistic,language,0.9
1370,Portuguese,linguistic,language,0.9
1370,Rumanian,unknown,unclassified,0.1
1370,Russian,geographic,country,0.9
1370,Serbian,geographic,country,0.9
1370,Siberian,geographic,region,0.8
1370,Spanish,linguistic,language,0.9
1370,Swedish,linguistic,language,0.9
1370,Ukrainian,unknown,unclassified,0.1
1370,Wepsian,unknown,unclassified,0.1
1371**,Czech,geographic,country,0.9
1371**,Latvian,geographic,country,0.9
1371**,Russian,geographic,country,0.9
1372,Bulgarian,geographic,country,0.9
1372,Czech,geographic,country,0.9
1372,Danish,linguistic,language,0.9
1372,Dutch,linguistic,language,0.9
1372,Finnish,linguistic,language,0.9
1372,Flemish,unknown,unclassified,0.1
1372,Frisian,unknown,unclassified,0.1
1372,German,linguistic,language,0.9
1372,Hungarian,linguistic,language,0.9
1372,Livonian,unknown,unclassified,0.1
1372,Polish,linguistic,language,0.9
1372,Swedish,linguistic,language,0.9
1372,Swiss,unknown,unclassified,0.1
1372,US-American,geographic,region,0.8
1372*,Bulgarian,geographic,country,0.9
1372*,Danish,linguistic,language,0.9
1372*,Dutch,linguistic,language,0.9
1372*,Flemish,unknown,unclassified,0.1
1372*,Jewish,religious,religion,0.9
1372*,Latvian,geographic,country,0.9
1372*,Maltese,unknown,unclassified,0.1
1372*,West Indies,unknown,unclassified,0.1
1373,Algerian,geographic,country,0.9
1373,Bulgarian,geographic,country,0.9
1373,Chinese,linguistic,language,0.9
1373,Danish,linguistic,language,0.9
1373,Dutch,linguistic,language,0.9
1373,Egyptian,geographic,country,0.9
1373,Frisian,unknown,unclassified,0.1
1373,German,linguistic,language,0.9
1373,Hungarian,linguistic,language,0.9
1373,Iraqi,geographic,country,0.9
1373,Irish,unknown,unclassified,0.1
1373,Italian,linguistic,language,0.9
1373,Jewish,religious,religion,0.9
1373,Latvian,geographic,country,0.9
1373,Macedonian,unknown,unclassified,0.1
1373,Mayan,unknown,unclassified,0.1
1373,Mordvinian,unknown,unclassified,0.1
1373,Moroccan,unknown,unclassified,0.1
1373,Somalian,geographic,country,0.9
1373,Tadzhik,unknown,unclassified,0.1
1373,Tunisian,unknown,unclassified,0.1
1373A,Algerian,geographic,country,0.9
1373A,Aramaic,unknown,unclassified,0.1
1373A,Bulgarian,geographic,country,0.9
1373A,Catalan,unknown,unclassified,0.1
1373A,Croatian,geographic,country,0.9
1373A,Danish,linguistic,language,0.9
1373A,German,linguistic,language,0.9
1373A,Hungarian,linguistic,language,0.9
1373A,Indian,geographic,country,0.9
1373A,Iranian,geographic,country,0.9
1373A,Iraqi,geographic,country,0.9
1373A,Irish,unknown,unclassified,0.1
1373A,Italian,linguistic,language,0.9
1373A,Japanese,geographic,country,0.9
1373A,Jordanian,geographic,country,0.9
1373A,Lithuanian,geographic,country,0.9
1373A,Maltese,unknown,unclassified,0.1
1373A,Mexican,unknown,unclassified,0.1
1373A,Polish,linguistic,language,0.9
1373A,Portuguese,linguistic,language,0.9
1373A,Puerto Rican,unknown,unclassified,0.1
1373A,Spanish,linguistic,language,0.9
1373A,Sri Lankan,unknown,unclassified,0.1
1374*,Bulgarian,geographic,country,0.9
1374*,Czech,geographic,country,0.9
1374*,Danish,linguistic,language,0.9
1374*,Estonian,geographic,country,0.9
1374*,German,linguistic,language,0.9
1374*,Iranian,geographic,country,0.9
1374*,Latvian,geographic,country,0.9
1374*,Lithuanian,geographic,country,0.9
1374*,Rumanian,unknown,unclassified,0.1
1374*,Russian,geographic,country,0.9
1374*,Spanish,linguistic,language,0.9
1374*,Tadzhik,unknown,unclassified,0.1
1374*,Ukrainian,unknown,unclassified,0.1
1375,Bulgarian,geographic,country,0.9
1375,Burmese,linguistic,language,0.9
1375,Catalan,unknown,unclassified,0.1
1375,Chinese,linguistic,language,0.9
1375,Danish,linguistic,language,0.9
1375,Dutch,linguistic,language,0.9
1375,English,linguistic,language,0.9
1375,Finnish,linguistic,language,0.9
1375,Flemish,unknown,unclassified,0.1
1375,Frisian,unknown,unclassified,0.1
1375,German,linguistic,language,0.9
1375,Greek,linguistic,language,0.9
1375,Iraqi,geographic,country,0.9
1375,Irish,unknown,unclassified,0.1
1375,Italian,linguistic,language,0.9
1375,Japanese,geographic,country,0.9
1375,Latvian,geographic,country,0.9
1375,Lithuanian,geographic,country,0.9
1375,Livonian,unknown,unclassified,0.1
1375,Palestinian,unknown,unclassified,0.1
1375,Portuguese,linguistic,language,0.9
1375,Rumanian,unknown,unclassified,0.1
1375,Russian,geographic,country,0.9
1375,Spanish,linguistic,language,0.9
1375,Swedish,linguistic,language,0.9
1375,Syrian,geographic,country,0.9
1375,US-American,geographic,region,0.8
1377,Bulgarian,geographic,country,0.9
1377,Catalan,unknown,unclassified,0.1
1377,Czech,geographic,country,0.9
1377,Dutch,linguistic,language,0.9
1377,Egyptian,geographic,country,0.9
1377,French,linguistic,language,0.9
1377,Frisian,unknown,unclassified,0.1
1377,German,linguistic,language,0.9
1377,Greek,linguistic,language,0.9
1377,Gypsy,ethnic_tribal,group,0.7
1377,Hungarian,linguistic,language,0.9
1377,Indian,geographic,country,0.9
1377,Italian,linguistic,language,0.9
1377,Maltese,unknown,unclassified,0.1
1377,Moroccan,unknown,unclassified,0.1
1377,Palestinian,unknown,unclassified,0.1
1377,Polish,linguistic,language,0.9
1377,Portuguese,linguistic,language,0.9
1377,Rumanian,unknown,unclassified,0.1
1377,Russian,geographic,country,0.9
1377,Slovakian,geographic,country,0.9
1377,Somalian,geographic,country,0.9
1377,Spanish,linguistic,language,0.9
1377,Swedish,linguistic,language,0.9
1377,Swiss,unknown,unclassified,0.1
1377,Syrian,geographic,country,0.9
1377,Ukrainian,unknown,unclassified,0.1
1377,Yemenite,unknown,unclassified,0.1
1378,Algerian,geographic,country,0.9
1378,Bulgarian,geographic,country,0.9
1378,Byelorussian,geographic,country,0.9
1378,Chinese,linguistic,language,0.9
1378,Egyptian,geographic,country,0.9
1378,Finnish,linguistic,language,0.9
1378,Hungarian,linguistic,language,0.9
1378,Indian,geographic,country,0.9
1378,Iraqi,geographic,country,0.9
1378,Italian,linguistic,language,0.9
1378,Kuwaiti,unknown,unclassified,0.1
1378,Latvian,geographic,country,0.9
1378,Moroccan,unknown,unclassified,0.1
1378,Niger,unknown,unclassified,0.1
1378,Palestinian,unknown,unclassified,0.1
1378,Polish,linguistic,language,0.9
1378,Portuguese,linguistic,language,0.9
1378,Russian,geographic,country,0.9
1378,Saudi Arabian,unknown,unclassified,0.1
1378,Spanish,linguistic,language,0.9
1378,Sudanese,geographic,country,0.9
1378,Syrian,geographic,country,0.9
1378,Ukrainian,unknown,unclassified,0.1
1379,Egyptian,geographic,country,0.9
1379,English,linguistic,language,0.9
1379,Finnish,linguistic,language,0.9
1379,Frisian,unknown,unclassified,0.1
1379,German,linguistic,language,0.9
1379,Greek,linguistic,language,0.9
1379,Hungarian,linguistic,language,0.9
1379,Icelandic,geographic,country,0.9
1379,Indian,geographic,country,0.9
1379,Iranian,geographic,country,0.9
1379,Jewish,religious,religion,0.9
1379,Mayan,unknown,unclassified,0.1
1379,Palestinian,unknown,unclassified,0.1
1379,Persian Gulf,linguistic,language,0.9
1379,Qatar,unknown,unclassified,0.1
1379,Sudanese,geographic,country,0.9
1379,Yemenite,unknown,unclassified,0.1
1379*,African American,geographic,region,0.8
1379*,Austrian,geographic,country,0.9
1379*,Cuban,unknown,unclassified,0.1
1379*,English,linguistic,language,0.9
1379*,French,linguistic,language,0.9
1379*,Frisian,unknown,unclassified,0.1
1379*,Moroccan,unknown,unclassified,0.1
1379*,Swiss,unknown,unclassified,0.1
1379*,Tunisian,unknown,unclassified,0.1
1379*,US-American,geographic,region,0.8
1379**,Catalan,unknown,unclassified,0.1
1379**,Dutch,linguistic,language,0.9
1379**,German,linguistic,language,0.9
1379**,Greek,linguistic,language,0.9
1379**,Italian,linguistic,language,0.9
1379**,Norwegian,linguistic,language,0.9
1379**,Spanish,linguistic,language,0.9
1379**,Ukrainian,unknown,unclassified,0.1
1379**,US-American,geographic,region,0.8
1380,African American,geographic,region,0.8
1380,Algerian,geographic,country,0.9
1380,Austrian,geographic,country,0.9
1380,Bulgarian,geographic,country,0.9
1380,Byelorussian,geographic,country,0.9
1380,Cambodian,geographic,country,0.9
1380,Catalan,unknown,unclassified,0.1
1380,Czech,geographic,country,0.9
1380,Danish,linguistic,language,0.9
1380,Dutch,linguistic,language,0.9
1380,Egyptian,geographic,country,0.9
1380,English,linguistic,language,0.9
1380,Estonian,geographic,country,0.9
1380,Ethiopian,geographic,country,0.9
1380,Finnish,linguistic,language,0.9
1380,Flemish,unknown,unclassified,0.1
1380,Frisian,unknown,unclassified,0.1
1380,Georgian,geographic,country,0.9
1380,German,linguistic,language,0.9
1380,Greek,linguistic,language,0.9
1380,Gypsy,ethnic_tribal,group,0.7
1380,Hungarian,linguistic,language,0.9
1380,Icelandic,geographic,country,0.9
1380,Indian,geographic,country,0.9
1380,Indonesian,geographic,country,0.9
1380,Iranian,geographic,country,0.9
1380,Iraqi,geographic,country,0.9
1380,Irish,unknown,unclassified,0.1
1380,Italian,linguistic,language,0.9
1380,Jewish,religious,religion,0.9
1380,Karelian,unknown,unclassified,0.1
1380,Latvian,geographic,country,0.9
1380,Lithuanian,geographic,country,0.9
1380,Lydian,unknown,unclassified,0.1
1380,Maltese,unknown,unclassified,0.1
1380,Mexican,unknown,unclassified,0.1
1380,Norwegian,linguistic,language,0.9
1380,Pakistani,geographic,country,0.9
1380,Polish,linguistic,language,0.9
1380,Portuguese,linguistic,language,0.9
1380,Rumanian,unknown,unclassified,0.1
1380,Russian,geographic,country,0.9
1380,Saudi Arabian,unknown,unclassified,0.1
1380,Serbian,geographic,country,0.9
1380,Siberian,geographic,region,0.8
1380,Spanish,linguistic,language,0.9
1380,Sri Lankan,unknown,unclassified,0.1
1380,Swedish,linguistic,language,0.9
1380,Swiss,unknown,unclassified,0.1
1380,Syrjanian,unknown,unclassified,0.1
1380,Tatar,unknown,unclassified,0.1
1380,Turkish,linguistic,language,0.9
1380,Ukrainian,unknown,unclassified,0.1
1380,US-American,geographic,region,0.8
1380,Wepsian,unknown,unclassified,0.1
1380,West Indies,unknown,unclassified,0.1
1380**,Algerian,geographic,country,0.9
1380**,Bosnian,unknown,unclassified,0.1
1380**,Byelorussian,geographic,country,0.9
1380**,Chinese,linguistic,language,0.9
1380**,Danish,linguistic,language,0.9
1380**,Dutch,linguistic,language,0.9
1380**,English,linguistic,language,0.9
1380**,Estonian,geographic,country,0.9
1380**,Finnish,linguistic,language,0.9
1380**,Flemish,unknown,unclassified,0.1
1380**,Frisian,unknown,unclassified,0.1
1380**,German,linguistic,language,0.9
1380**,Greek,linguistic,language,0.9
1380**,Indian,geographic,country,0.9
1380**,Irish,unknown,unclassified,0.1
1380**,Japanese,geographic,country,0.9
1380**,Kuwaiti,unknown,unclassified,0.1
1380**,Latvian,geographic,country,0.9
1380**,Mexican,unknown,unclassified,0.1
1380**,Moroccan,unknown,unclassified,0.1
1380**,Qatar,unknown,unclassified,0.1
1380**,Sardinian,unknown,unclassified,0.1
1380**,Saudi Arabian,unknown,unclassified,0.1
1380**,Spanish,linguistic,language,0.9
1380**,Sudanese,geographic,country,0.9
1380**,Ukrainian,unknown,unclassified,0.1
1381,Albanian,geographic,country,0.9
1381,Bulgarian,geographic,country,0.9
1381,Byelorussian,geographic,country,0.9
1381,Cheremis/Mari,unknown,unclassified,0.1
1381,Chuvash,unknown,unclassified,0.1
1381,Czech,geographic,country,0.9
1381,Danish,linguistic,language,0.9
1381,Dutch,linguistic,language,0.9
1381,Egyptian,geographic,country,0.9
1381,Estonian,geographic,country,0.9
1381,Finnish,linguistic,language,0.9
1381,Flemish,unknown,unclassified,0.1
1381,French,linguistic,language,0.9
1381,Frisian,unknown,unclassified,0.1
1381,German,linguistic,language,0.9
1381,Greek,linguistic,language,0.9
1381,Gypsy,ethnic_tribal,group,0.7
1381,Hungarian,linguistic,language,0.9
1381,Icelandic,geographic,country,0.9
1381,Indian,geographic,country,0.9
1381,Iranian,geographic,country,0.9
1381,Italian,linguistic,language,0.9
1381,Karelian,unknown,unclassified,0.1
1381,Lappish,unknown,unclassified,0.1
1381,Latvian,geographic,country,0.9
1381,Lithuanian,geographic,country,0.9
1381,Livonian,unknown,unclassified,0.1
1381,Mexican,unknown,unclassified,0.1
1381,Mordvinian,unknown,unclassified,0.1
1381,Moroccan,unknown,unclassified,0.1
1381,Norwegian,linguistic,language,0.9
1381,Pakistani,geographic,country,0.9
1381,Palestinian,unknown,unclassified,0.1
1381,Panamanian,unknown,unclassified,0.1
1381,Polish,linguistic,language,0.9
1381,Rumanian,unknown,unclassified,0.1
1381,Russian,geographic,country,0.9
1381,Saudi Arabian,unknown,unclassified,0.1
1381,Serbian,geographic,country,0.9
1381,Siberian,geographic,region,0.8
1381,Slovakian,geographic,country,0.9
1381,South African,geographic,region,0.8
1381,Spanish,linguistic,language,0.9
1381,Swedish,linguistic,language,0.9
1381,Syrian,geographic,country,0.9
1381,Syrjanian,unknown,unclassified,0.1
1381,Turkish,linguistic,language,0.9
1381,Ukrainian,unknown,unclassified,0.1
1381,Yakut,unknown,unclassified,0.1
1381A,Albanian,geographic,country,0.9
1381A,Bulgarian,geographic,country,0.9
1381A,Burmese,linguistic,language,0.9
1381A,Catalan,unknown,unclassified,0.1
1381A,Chuvash,unknown,unclassified,0.1
1381A,Croatian,geographic,country,0.9
1381A,Egyptian,geographic,country,0.9
1381A,Greek,linguistic,language,0.9
1381A,Hungarian,linguistic,language,0.9
1381A,Indian,geographic,country,0.9
1381A,Iraqi,geographic,country,0.9
1381A,Jewish,religious,religion,0.9
1381A,Kurdish,ethnic_tribal,group,0.7
1381A,Latvian,geographic,country,0.9
1381A,Lithuanian,geographic,country,0.9
1381A,Moroccan,unknown,unclassified,0.1
1381A,Palestinian,unknown,unclassified,0.1
1381A,Portuguese,linguistic,language,0.9
1381A,Qatar,unknown,unclassified,0.1
1381A,Rumanian,unknown,unclassified,0.1
1381A,Russian,geographic,country,0.9
1381A,Sardinian,unknown,unclassified,0.1
1381A,Serbian,geographic,country,0.9
1381A,Sudanese,geographic,country,0.9
1381A,Syrian,geographic,country,0.9
1381A,Tunisian,unknown,unclassified,0.1
1381A,Turkish,linguistic,language,0.9
1381A,Yemenite,unknown,unclassified,0.1
1381B,Algerian,geographic,country,0.9
1381B,Byelorussian,geographic,country,0.9
1381B,Catalan,unknown,unclassified,0.1
1381B,Chinese,linguistic,language,0.9
1381B,Egyptian,geographic,country,0.9
1381B,French,linguistic,language,0.9
1381B,German,linguistic,language,0.9
1381B,Hungarian,linguistic,language,0.9
1381B,Iranian,geographic,country,0.9
1381B,Iraqi,geographic,country,0.9
1381B,Italian,linguistic,language,0.9
1381B,Jewish,religious,religion,0.9
1381B,Jordanian,geographic,country,0.9
1381B,Latvian,geographic,country,0.9
1381B,Maltese,unknown,unclassified,0.1
1381B,Mexican,unknown,unclassified,0.1
1381B,Moroccan,unknown,unclassified,0.1
1381B,Palestinian,unknown,unclassified,0.1
1381B,Panamanian,unknown,unclassified,0.1
1381B,Portuguese,linguistic,language,0.9
1381B,Qatar,unknown,unclassified,0.1
1381B,Rumanian,unknown,unclassified,0.1
1381B,Scottish,unknown,unclassified,0.1
1381B,Slovakian,geographic,country,0.9
1381B,South African,geographic,region,0.8
1381B,Spanish,linguistic,language,0.9
1381B,Syrian,geographic,country,0.9
1381B,Tunisian,unknown,unclassified,0.1
1381B,Yemenite,unknown,unclassified,0.1
1381C,Algerian,geographic,country,0.9
1381C,Bosnian,unknown,unclassified,0.1
1381C,Bulgarian,geographic,country,0.9
1381C,Cambodian,geographic,country,0.9
1381C,Central African,geographic,region,0.8
1381C,Dutch,linguistic,language,0.9
1381C,Egyptian,geographic,country,0.9
1381C,Estonian,geographic,country,0.9
1381C,Finnish,linguistic,language,0.9
1381C,Flemish,unknown,unclassified,0.1
1381C,French,linguistic,language,0.9
1381C,Frisian,unknown,unclassified,0.1
1381C,German,linguistic,language,0.9
1381C,Greek,linguistic,language,0.9
1381C,Hungarian,linguistic,language,0.9
1381C,Indian,geographic,country,0.9
1381C,Iraqi,geographic,country,0.9
1381C,Italian,linguistic,language,0.9
1381C,Jewish,religious,religion,0.9
1381C,Kazakh,unknown,unclassified,0.1
1381C,Latvian,geographic,country,0.9
1381C,Libyan,unknown,unclassified,0.1
1381C,Lithuanian,geographic,country,0.9
1381C,Maltese,unknown,unclassified,0.1
1381C,Moroccan,unknown,unclassified,0.1
1381C,Persian Gulf,linguistic,language,0.9
1381C,Portuguese,linguistic,language,0.9
1381C,Qatar,unknown,unclassified,0.1
1381C,Saudi Arabian,unknown,unclassified,0.1
