type_id,ref_term,category,subcategory,confidence,resolution_method,geographic_region,manual_hints,coordinates,claude_analysis
1291A,Slovakian,geographic,country,0.9,,,,,
1291B,African American,geographic,region,0.8,,,,,
1291B,Austrian,geographic,country,0.9,,,,,
1291B,Bulgarian,geographic,country,0.9,,,,,
1291B,Chinese,linguistic,language,0.9,,,,,
1291B,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,,,
1291B,Czech,geographic,country,0.9,,,,,
1291B,Danish,linguistic,language,0.9,,,,,
1291B,Dutch,linguistic,language,0.9,,,,,
1291B,Ethiopian,geographic,country,0.9,,,,,
1291B,Finnish,linguistic,language,0.9,,,,,
1291B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
1291B,French,linguistic,language,0.9,,,,,
1291B,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
1291B,German,linguistic,language,0.9,,,,,
1291B,Hungarian,linguistic,language,0.9,,,,,
1291B,Iranian,geographic,country,0.9,,,,,
1291B,Jewish,religious,religion,0.9,,,,,
1291B,Latvian,geographic,country,0.9,,,,,
1291B,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
1291B,Spanish,linguistic,language,0.9,,,,,
1291B,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,,,
1291B,Syrian,geographic,country,0.9,,,,,
1291B,Tadzhik,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Tadzhik' - may be archaic term, variant spelling, or highly specific local reference"
1291B,Turkish,linguistic,language,0.9,,,,,
1291B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
1291B,Walloon,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Walloon' - may be archaic term, variant spelling, or highly specific local reference"
1291D,Algerian,geographic,country,0.9,,,,,
1291D,Egyptian,geographic,country,0.9,,,,,
1291D,English,linguistic,language,0.9,,,,,
1291D,French,linguistic,language,0.9,,,,,
1291D,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
1291D,Greek,linguistic,language,0.9,,,,,
1291D,Icelandic,geographic,country,0.9,,,,,
1291D,Indian,geographic,country,0.9,,,,,
1291D,Indonesian,geographic,country,0.9,,,,,
1291D,Iranian,geographic,country,0.9,,,,,
1291D,Iraqi,geographic,country,0.9,,,,,
1291D,Lebanese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Lebanese' - may be archaic term, variant spelling, or highly specific local reference"
1291D,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
1291D,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
1291D,Scottish,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Scottish' - may be archaic term, variant spelling, or highly specific local reference"
1291D,Spanish,linguistic,language,0.9,,,,,
1291D,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
1291D,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,,,
1291D,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
1292*,Croatian,geographic,country,0.9,,,,,
1292*,Danish,linguistic,language,0.9,,,,,
1292*,Lithuanian,geographic,country,0.9,,,,,
1292*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
1293,Bulgarian,geographic,country,0.9,,,,,
1293,Chinese,linguistic,language,0.9,,,,,
1293,Dutch,linguistic,language,0.9,,,,,
1293,Egyptian,geographic,country,0.9,,,,,
1293,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
1293,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
1293,German,linguistic,language,0.9,,,,,
1293,Iranian,geographic,country,0.9,,,,,
1293,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
1293,US-American,geographic,region,0.8,,,,,
1293*,Bosnian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Bosnian' - may be archaic term, variant spelling, or highly specific local reference"
1293*,Bulgarian,geographic,country,0.9,,,,,
1293*,Byelorussian,geographic,country,0.9,,,,,
1293*,Estonian,geographic,country,0.9,,,,,
1293*,Faeroese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Faeroese' - may be archaic term, variant spelling, or highly specific local reference"
1293*,Finnish,linguistic,language,0.9,,,,,
1293*,French,linguistic,language,0.9,,,,,
1293*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
1293*,German,linguistic,language,0.9,,,,,
1293*,Greek,linguistic,language,0.9,,,,,
1293*,Gypsy,ethnic_tribal,group,0.7,,,,,
1293*,Hungarian,linguistic,language,0.9,,,,,
1293*,Italian,linguistic,language,0.9,,,,,
1293*,Latvian,geographic,country,0.9,,,,,
1293*,Lithuanian,geographic,country,0.9,,,,,
1293*,Norwegian,linguistic,language,0.9,,,,,
1293*,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1293*,Serbian,geographic,country,0.9,,,,,
1293*,Siberian,geographic,region,0.8,,,,,
1293*,Slovakian,geographic,country,0.9,,,,,
1293*,Turkish,linguistic,language,0.9,,,,,
1293*,US-American,geographic,region,0.8,,,,,
1294,Abkhaz,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Abkhaz' - may be archaic term, variant spelling, or highly specific local reference"
1294,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,,,
1294,Bulgarian,geographic,country,0.9,,,,,
1294,Cambodian,geographic,country,0.9,,,,,
1294,Chinese,linguistic,language,0.9,,,,,
1294,Danish,linguistic,language,0.9,,,,,
1294,Egyptian,geographic,country,0.9,,,,,
1294,English,linguistic,language,0.9,,,,,
1294,Estonian,geographic,country,0.9,,,,,
1294,Greek,linguistic,language,0.9,,,,,
1294,Hungarian,linguistic,language,0.9,,,,,
1294,Indian,geographic,country,0.9,,,,,
1294,Iranian,geographic,country,0.9,,,,,
1294,Iraqi,geographic,country,0.9,,,,,
1294,Italian,linguistic,language,0.9,,,,,
1294,Japanese,geographic,country,0.9,,,,,
1294,Jewish,religious,religion,0.9,,,,,
1294,Lebanese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Lebanese' - may be archaic term, variant spelling, or highly specific local reference"
1294,Libyan,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Libyan' - may be archaic term, variant spelling, or highly specific local reference"
1294,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
1294,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1294,Serbian,geographic,country,0.9,,,,,
1294,Slovakian,geographic,country,0.9,,,,,
1294,Somalian,geographic,country,0.9,,,,,
1294,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
1294,Syrian,geographic,country,0.9,,,,,
1294,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
1294,Turkish,linguistic,language,0.9,,,,,
1294,Tuva,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tuva/Russia,No obvious patterns,"(51.7, 94.4)",Ethnic/tribal group from Tuva/Russia
1295,Chinese,linguistic,language,0.9,,,,,
1295,Egyptian,geographic,country,0.9,,,,,
1295,English,linguistic,language,0.9,,,,,
1295,French,linguistic,language,0.9,,,,,
1295,German,linguistic,language,0.9,,,,,
1295,Greek,linguistic,language,0.9,,,,,
1295,Hungarian,linguistic,language,0.9,,,,,
1295,Indian,geographic,country,0.9,,,,,
1295,Italian,linguistic,language,0.9,,,,,
1295,Jewish,religious,religion,0.9,,,,,
1295,Lebanese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Lebanese' - may be archaic term, variant spelling, or highly specific local reference"
1295,Libyan,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Libyan' - may be archaic term, variant spelling, or highly specific local reference"
1295,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
1295,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
1295,Portuguese,linguistic,language,0.9,,,,,
1295,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1295,Russian,geographic,country,0.9,,,,,
1295,Spanish,linguistic,language,0.9,,,,,
1295,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
1295,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
1295,US-American,geographic,region,0.8,,,,,
1296,Croatian,geographic,country,0.9,,,,,
1296,Czech,geographic,country,0.9,,,,,
1296,Danish,linguistic,language,0.9,,,,,
1296,English,linguistic,language,0.9,,,,,
1296,Finnish,linguistic,language,0.9,,,,,
1296,French,linguistic,language,0.9,,,,,
1296,German,linguistic,language,0.9,,,,,
1296,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
1296,Japanese,geographic,country,0.9,,,,,
1296,Jewish,religious,religion,0.9,,,,,
1296,Maltese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Maltese' - may be archaic term, variant spelling, or highly specific local reference"
1296,Serbian,geographic,country,0.9,,,,,
1296,US-American,geographic,region,0.8,,,,,
1296A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
1296A,Croatian,geographic,country,0.9,,,,,
1296A,Dutch,linguistic,language,0.9,,,,,
1296A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
1296A,German,linguistic,language,0.9,,,,,
1296A,Greek,linguistic,language,0.9,,,,,
1296A,Hungarian,linguistic,language,0.9,,,,,
1296A,Indian,geographic,country,0.9,,,,,
1296A,Italian,linguistic,language,0.9,,,,,
1296A,Serbian,geographic,country,0.9,,,,,
1296A,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,,,
1296B,Cuban,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Cuban' - may be archaic term, variant spelling, or highly specific local reference"
1296B,Czech,geographic,country,0.9,,,,,
1296B,Danish,linguistic,language,0.9,,,,,
1296B,Finnish,linguistic,language,0.9,,,,,
1296B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
1296B,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
1296B,German,linguistic,language,0.9,,,,,
1296B,Iranian,geographic,country,0.9,,,,,
1296B,Italian,linguistic,language,0.9,,,,,
1296B,Latvian,geographic,country,0.9,,,,,
1296B,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1297*,Austrian,geographic,country,0.9,,,,,
1297*,Czech,geographic,country,0.9,,,,,
1297*,English,linguistic,language,0.9,,,,,
1297*,German,linguistic,language,0.9,,,,,
1297*,Hungarian,linguistic,language,0.9,,,,,
1297*,Japanese,geographic,country,0.9,,,,,
1297*,Polish,linguistic,language,0.9,,,,,
1297*,Spanish,linguistic,language,0.9,,,,,
129A*,French,linguistic,language,0.9,,,,,
129A*,Spanish,linguistic,language,0.9,,,,,
130,African American,geographic,region,0.8,,,,,
130,Algerian,geographic,country,0.9,,,,,
130,Basque,ethnic_tribal,group,0.7,,,,,
130,Cape Verdian,geographic,country,0.95,claude_geographic_knowledge,Cape Verde,Likely demonym/nationality,"(16.0, -24.0)",Country demonym for Cape Verde
130,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
130,Cheremis/Mari,unknown,unclassified,0.1,claude_analysis_inconclusive,,Similar to Cheremis (Russia/Mari El); Similar to Mari (Russia/Mari El),,"Could not definitively categorize 'Cheremis/Mari' - may be archaic term, variant spelling, or highly specific local reference"
130,Chinese,linguistic,language,0.9,,,,,
130,Croatian,geographic,country,0.9,,,,,
130,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
130,Dutch,linguistic,language,0.9,,,,,
130,Egyptian,geographic,country,0.9,,,,,
130,Finnish,linguistic,language,0.9,,,,,
130,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
130,French,linguistic,language,0.9,,,,,
130,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
130,Georgian,geographic,country,0.9,,,,,
130,German,linguistic,language,0.9,,,,,
130,Ghanaian,geographic,country,0.9,,,,,
130,Greek,linguistic,language,0.9,,,,,
130,Hungarian,linguistic,language,0.9,,,,,
130,Indian,geographic,country,0.9,,,,,
130,Iranian,geographic,country,0.9,,,,,
130,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
130,Italian,linguistic,language,0.9,,,,,
130,Japanese,geographic,country,0.9,,,,,
130,Jewish,religious,religion,0.9,,,,,
130,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,,,
130,Korean,geographic,country,0.9,,,,,
130,Ladinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Ladinian' - may be archaic term, variant spelling, or highly specific local reference"
130,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,,,
130,Lithuanian,geographic,country,0.9,,,,,
130,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,,,
130,Macedonian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Macedonian' - may be archaic term, variant spelling, or highly specific local reference"
130,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,,,
130,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
130,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,,,
130,Norwegian,linguistic,language,0.9,,,,,
130,Polish,linguistic,language,0.9,,,,,
130,Portuguese,linguistic,language,0.9,,,,,
130,Puerto Rican,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Puerto Rican' - may be archaic term, variant spelling, or highly specific local reference"
130,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
130,Russian,geographic,country,0.9,,,,,
130,Sardinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Sardinian' - may be archaic term, variant spelling, or highly specific local reference"
130,Slovakian,geographic,country,0.9,,,,,
130,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
130,Sorbian,linguistic,slavic_minority,0.9,claude_linguistic_knowledge,Lusatia/Germany-Poland,Likely demonym/nationality,"(51.5, 14.3)",Language/linguistic group from Lusatia/Germany-Poland
130,South African,geographic,region,0.8,,,,,
130,South American,geographic,region,0.8,,,,,
130,Spanish,linguistic,language,0.9,,,,,
130,Swedish,linguistic,language,0.9,,,,,
130,Tadzhik,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Tadzhik' - may be archaic term, variant spelling, or highly specific local reference"
130,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
130,Turkish,linguistic,language,0.9,,,,,
130,US-American,geographic,region,0.8,,,,,
130,Walloon,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Walloon' - may be archaic term, variant spelling, or highly specific local reference"
130,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
130,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
1305,Chinese,linguistic,language,0.9,,,,,
1305,German,linguistic,language,0.9,,,,,
1305,Indian,geographic,country,0.9,,,,,
1305,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
1305,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1305,Spanish,linguistic,language,0.9,,,,,
1305,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
1306,Austrian,geographic,country,0.9,,,,,
1306,Bulgarian,geographic,country,0.9,,,,,
1306,German,linguistic,language,0.9,,,,,
1306,Italian,linguistic,language,0.9,,,,,
1306,Pakistani,geographic,country,0.9,,,,,
1306,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
1306,Turkish,linguistic,language,0.9,,,,,
1309,Croatian,geographic,country,0.9,,,,,
