motif_id	text
D1740.	Loss of magic power.
D1741.	Magic powers lost.
D1741.1.	Magic power lost in sleep.
D1741.2.	Drawing witch's blood annuls her spells. Magic power lost with loss of blood.
D1741.2.1.	Drawing witch's blood annuls her spells.
D1741.3.	Resuscitation by vigil at tomb. Silence under punishment breaks power of enchantment.
D1741.4.	Magic powers fail because of lack of faith in them.
D1741.5.	Magic power lost by being frightened.
D1741.6.	Loss of magic power through incest. Magic power lost with loss of blood.
D1741.7.	Saint causes loss of magic power.
D1741.8.	Sorcerer's power lost when his teeth are knocked out.
D1741.9.	Conjurer's power lost by eating magic food.
D1745.	Magic power rendered ineffective.
D1745.1.	Magic power not effective on men born on certain day.
D1745.2.	Magic power rendered ineffective by pious deeds.
D1746.	Spirit gives man the power of exorcising him out of anyone he possesses.
D1749.	Loss of magic power-miscellaneous.
D1749.1.	Sorceress to lose her magic power as soon as one of her transformed husbands seizes her and swallows her.
D1749.2.	Woman loses her magic power when she loses her simplicity and humility.
D175.	Transformation: man to crab.
D175.1.	Transformation: god to crab.
D1750.	Other characteristics of magic power.
D1751.	Magic passes from body to body.
D176.	Transformation: man to salmon.
D1760.	Means of producing magic power.
D1761.	Magic results produced by wishing,.
D1761.0.1.	Wishes granted without limit.
D1761.0.2.	Limited number of wishes granted.
D1761.0.2.1.	Limited number of wishes granted. Man to have wishes if he can repeat them in one breath.
D1761.0.2.2.	One wish granted.
D1761.1.	Wishing by stars.
D1761.1.1.	Wishing by shooting star.
D1765.	Magic results produced by command.
D1766.	Magic results produced by religious ceremony.
D1766.1.	Magic results produced by prayer.
D1766.1.1.	Magic fountain produced by prayer.
D1766.1.2.	Prayers of nun cause Virgin Mary to show her the infant Jesus.
D1766.1.3.	Garment produced by prayer.
D1766.1.4.	Pain stopped by prayer.
D1766.1.5.	Upon praying of a saint, sea or pool is filled with sand so that people are able to cross with dry feet.
D1766.1.6.	Mouse's prayer to gods about her children granted.
D1766.1.7.	Saint opens prison door by prayer.
D1766.1.8.	Food produced by prayer.
D1766.10.	Magic results produced in name of saint.
D1766.2.	Magic results produced by sacrifices.
D1766.2.1.	Magic results from sacrifices at trees and wells.
D1766.2.2.	Magic power from sacrificing a cock.
D1766.2.3.	Magic power from shedding blood.
D1766.3.	Magic powers from baptizing an animal,.
D1766.4.	Magic power from christening an animal.
D1766.4.1.	Magic power from christening a cock.
D1766.4.2.	Storm raised because of cat christened by witches. communion witches spit out wine over shoulder. vo.
D1766.5.	Magic produced by saying mass.
D1766.5.2.	Magic articles made during mass. Magic results from sign of the cross.
D1766.6.	Magic results from sign of the cross.
D1766.6.1.	Fountain produced from sign of the cross,.
D1766.6.2.	Sign of the cross made over sword endows it with magic powers.
D1766.6.4.	Sign of the cross made over beer protects against poison. Venomous dog killed by sign of cross.
D1766.7.	Magic results from uttering powerful name.
D1766.7.1.	Evil spirits conjured away in name of deity. Magic results produced in name of deity.
D1766.7.1.1.	Evil spirits conjured away in name of deity.
D1766.7.1.11.	Evil spirits conjured away in name of deity.
D1766.7.3.	Magic results produced in name of saint.
D1766.8.	Magic results from fasting.
D1766.8.1.	Fasting a part of magic ritual.
D1766.9.	Magic results from singing hymn.
D177.	In folk thought the spider is classed as an insect and not with the other arachnida.
D1773.	Magic results from laughing.
D1773.1.	Scent of flowers from laughter.
D1774.	Magic results from speaking.
D1775.	Magic results from licking.
D1776.	Magic results from spitting.
D1777.	Magic results from power of thought.
D1778.	Magic results from contact with earth.
D178.	Transformation: man to shark.
D1781.	Magic results from singing. Zs.
D1782.	Magic results obtained by imitating desired action. Sympathetic magic.
D1782.1.	Magic results obtained by imitating desired action.
D1782.1.1.	Opening mouth makes door open wider.
D1782.2.	Curing wound by treating object which caused wound.
D1782.3.	Magic result from loosing knots.
D1782.3.1.	Loosing sandals destroys fakir's power.
D1782.3.2.	Loosing knots permits horse to return home.
D1783.	Magic results obtained by imitating reverse of desired results. Reverse magic.
D1783.1.	Formula said backward will sometimes undo the work performed by the formula. Magic results of reversing a spell.
D1783.2.	Cure for leprosy by drinking from opposite lip of horn from that which caused it.
D1783.3.	Faster one walks, longer the trail. The slower, the shorter.
D1783.4.	Hero does exact opposite of the command.
D1783.5.	Magic turned against the makers, so that they are bewildered and kill themselves.
D1784.	Magic results from breathing.
D1785.	Magic telepathy. Influence at a distance.
D1786.	Magic power at cross-roads.
D1787.	Magic results from burning. Or where he is buried.
D1788.	Infant bathed in milk. Magic results from bathing.
D1788.1.	Magic results from contact with water,.
D179.	Transformation: man to fish miscellaneous.
D179.1.	Transformation: man to trout.
D179.2.	Transformation: man to pike. Icelandic: Vlsunga saga ch.
D179.3.	Transformation: man to sardine.
D179.4.	Transformation: man to shrimp.
D1791.	Magic power by circumambulation. Rescue of prisoners from fairy stronghold.
D1791.1.	Dextrorsum circuit.
D1791.1.1.	Druid performs circumambulation right-handwise to confer honor or bring good luck.
D1791.2.1.	Druid performs circumambulation withershins to bring ill luck.
D1792.	Magic results from curse.
D1792.1.	Saint's curse splits rocks.
D1792.2.	Cursing wells.
D1792.3.	Cursing stones.
D1793.	Magic results from eating and drinking.
D1793.1.	Characteristics of animal acquired by eating it.
D1794.	Magic results from kissing.
D1795.	d. Abergl.
D1796.	Magic from maiden walking naked in public. Nudity as sign of anger. more.
D1796.1.	Power of nudity in magic.
D1799.	Magic results from other acts. Possession and means of employment of magic powers.
D1799.1.	Magic power from cleansing.
D1799.2.	Magic results from clapping the hands together.
D1799.3.	Choice of kings. Magic results from special rituals. Pii.
D1799.4.	Magic powers from touching. Magic results from chewing.
D1799.5.	Magic results from chewing.
D1799.6.	Magic results from performing good deeds.
D180.	Creation of ant: transformed. Transformation: man to insect.
D181.	Transformation: man to spider. Origin of spider.
D1810.	Acquisition and possession of wisdom. JO. Magic knowledge.
D1810.0.1.	Omniscience of a god.
D1810.0.11.	Magic knowledge of poet.
D1810.0.12.	Magic knowledge about culprit's offense to deity.
D1810.0.13.	Magic knowledge of identity of stranger.
D1810.0.2.	Magic knowledge of magician.
D1810.0.2.1.	Magician rebukes secret usury.
D1810.0.3.	Magic knowledge of saints and holy men.
D1810.0.3.1.	Saint perceives cheat.
D1810.0.3.2.	Lost object or person found by holy man.
D1810.0.4.	Magic knowledge of fairies.
D1810.0.5.	Magic knowledge of witches.
D1810.0.6.	Magic knowledge of angels.
D1810.0.7.	Magic knowledge of superman.
D1810.0.8.	Magic knowledge of druid.
D1810.0.9.	Magic knowledge of the Pope.
D1810.1.	Magic knowledge from queen of other world.
D1810.10.	Magic knowledge from goddess.
D1810.11.	Magic knowledge from mythical ancestor.
D1810.12.	Magic knowledge from guardian spirits.
D1810.13.	Magic knowledge from the dead.
D1810.2.	Magic knowledge from devil.
D1810.3.	"Magic knowledge from touching knowledge tooth"" with thumb."
D1810.4.	Magic knowledge from sucking finge of knowledge. Magic knowledge learned from magician teacher.
D1810.5.	Magic knowledge from angel.
D1810.6.	Magic knowledge from bathing in holy water.
D1810.7.	Magic knowledge from sign of the cross.
D1810.8.	Magic knowledge from dreams.
D1810.8.1.	Truth given in vision.
D1810.8.2.	Information received through dream.
D1810.8.2.1.	Dream shows where stolen girl is hidden.
D1810.8.2.2.	Person dreams of spot where drowned body lies.
D1810.8.2.3.	Murder made known in a dream.
D1810.8.2.4.	Dream tells of safety of absent person who has been in danger.
D1810.8.2.5.	Raja told in a dream the stranger he seeks to destroy is his own son.
D1810.8.3.	Warning in dreams.
D1810.8.3.1.	Warning in dream fulfilled.
D1810.8.3.1.1.	Dream warns of illness or injury. The dream is fulfilled.
D1810.8.3.2.	Dream warns of danger which will happen in near future. Because of advance knowledge, the danger is averted.
D1810.8.4.	Solution to problem is discovered in dream.
D1810.9.	Magic knowledge from God.
D1811.	Magic wisdom.
D1811.0.1.	Seventy-two kinds of wisdom mastered by Adam.
D1811.1.	Magic wisdom from eating or drinking.
D1811.1.1.	Man cooks magic animal and burns thumb. Thumb of knowledge. When he puts thumb in mouth he has magic knowledge.
D1811.1.1.1.	Thumb of knowledge from catching thumb in door of fairy.
D1811.1.2.	Magic wisdom from drinking of well.
D1811.2.	Magic wisdom received from supernatural being.
D1811.2.1.	Divine inspiration for writing sacred books. Moreno Esdras.
D1812.	Magic power of prophecy.
D1812.0.1.	Foreknowledge of hour of death.
D1812.0.1.1.	Cheek bitten warning of approaching death.
D1812.0.1.2.	Foreknowledge of means of death.
D1812.0.15.	Weather signs.
D1812.0.2.	Saints have foreknowledge of coming of guests.
D1812.0.2.1.	Foreknowledge of unwished guests.
D1812.0.2.2.	Hero has foreknowledge of coming of guests.
D1812.0.2.3.	Fakir has foreknowledge of coming of guests.
D1812.0.4.	Foreknowledge of unhappiness of son or sons.
D1812.0.5.	Magic knowledge of what is to happen to himself after death.
D1812.1.	Power of prophecy a gift.
D1812.1.1.	Power of prophecy from fairy.
D1812.1.2.	Power of prophecy from God.
D1812.2.	Power of prophecy induced.
D1812.2.1.	Power of prophecy induced by crawling backward around grave.
D1812.2.2.	Power of prophecy induced by conjuring.
D1812.2.3.	Future revealed in dream. Power of prophecy from accidental drinking of water from magic fountain.
D1812.2.4.	Dying man's power of prophecy.
D1812.3.	Means of learning future.
D1812.3.1.	Future learned by sitting on hide.
D1812.3.2.	Fortune told by cutting sand.
D1812.3.3.	Divination through interpretation of dreams. Future revealed in dream.
D1812.3.3.0.1.	Druid interprets prophetic dream.
D1812.3.3.0.2.	Poets interpret dreams.
D1812.3.3.0.3.	Dream interpreter corrects dream.
D1812.3.3.1.	Truest dreams at daybreak.
D1812.3.3.10.	Dream interpreted by opposites.
D1812.3.3.11.	Death of another revealed in dream.
D1812.3.3.3.	Prophetic dream induced by incantation.
D1812.3.3.4.	Prophetic dream loses force after a year.
D1812.3.3.5.	Prophetic dream allegorical.
D1812.3.3.5.1.	Allegorical dream: ripe and unripe ears, fat and lean kine.
D1812.3.3.6.	Prophetic dream induced by dieating meat of bull.
D1812.3.3.7.	Eve in vision sees Cain drink Abel's blood.
D1812.3.3.8.	Dream by a pregnant woman about fate of her unborn child.
D1812.4.	Power of prophecy lost.
D1812.4.1.	Power of prophecy lost by spitting. Woman cries out on beholding man her unborn child is destined to slay.
D1812.4.1.13.	Fairy music as evil omen.
D1812.5.	Future learned through omens.
D1812.5.0.1.	Omens from sneezing. Rel. Gessler Bull. bib. et pd. d. Abergl.
D1812.5.0.10.	Divination from clouds.
D1812.5.0.11.	Divination from sound of voice.
D1812.5.0.12.	Divination from sound of chariot wheels.
D1812.5.0.13.	Magic manifestation as omen.
D1812.5.0.14.	Stone changes from red to green as auspicious sign.
D1812.5.0.15.	Weather signs.
D1812.5.0.15.1.	Prognostications for year from winds blowing on January 1.
D1812.5.0.16.	Prognostications for year from winds blowing on January 1.
D1812.5.0.17.	Divination by choice of roads: which son to be born first.
D1812.5.0.2.	Omens from flight of birds.
D1812.5.0.3.	Behavior of fire as omen.
D1812.5.0.4.	Rising smoke as omen.
D1812.5.0.4.1.	Divination from rising smoke.
D1812.5.0.5.	Haruspices: divination by condition of animal's liver. d. Abergl.
D1812.5.0.6.	Divination by throwing objects into water. If they swim the omen is bad; if not, good.
D1812.5.0.7.	Divination from first person met.
D1812.5.0.7.1.	First to partake of certain feast will be first to disobey the king etc..
D1812.5.0.7.2.	Saint declares that first man to come to certain place shall be his successor. Young cleric comes and is chosen.
D1812.5.0.7.3.	Prognostications from day of week on which first day of year falls.
D1812.5.0.8.	Divination from animal fight.
D1812.5.0.8.1.	Auguries from movement of animal.
D1812.5.0.9.	Divination from howling of dog.
D1812.5.1.	Bad omens.
D1812.5.1.1.	Bolte Zs. Prodigy as evil omen.
D1812.5.1.1.1.	Tears of blood as evil omen.
D1812.5.1.1.2.	Two drops of blood in book mean that two have been killed.
D1812.5.1.1.3.	Blood in dream as omen of killing.
D1812.5.1.1.4.	14, Boberg. Icelandic: Hrlfs saga Kraka ch. Wave of blood as sign of death.
D1812.5.1.1.5.	Drops of blood presage slaughter.
D1812.5.1.1.6.	Appearance of female figure washing bloody armor, chariot cushions, or human limb at ford as sign of coming disaster in battle. Washers at the ford.
D1812.5.1.10.	Sight of phantom ship a bad omen.
D1812.5.1.12.	Animal behavior as bad omen. Howling of dogs as bad omen.
D1812.5.1.12.1.	Howling of dog as bad omen.
D1812.5.1.12.2.	Bird calls as evil omen.
D1812.5.1.12.3.	Spider dropping on person's back as ill omen.
D1812.5.1.12.4.	Mice gnawing garments as bad omen.
D1812.5.1.13.	Fairy music as evil omen.
D1812.5.1.14.	Holy man's fall from horse a bad omen.
D1812.5.1.15.	Hailstorm as bad omen.
